time, topLDR, middleLDR, bottomLDR, topSolenoid, middleSolenoid, bottomSolenoid
1392243240434,351,413,388,false,false,false
1392243240485,351,413,388,false,false,false
1392243240485,351,413,388,false,false,false
1392243240485,351,413,387,false,false,false
1392243240536,351,413,387,false,false,false
1392243240536,351,413,387,false,false,false
1392243240536,351,413,387,false,false,false
1392243240587,351,413,387,false,false,false
1392243240588,351,413,387,false,false,false
1392243240588,351,413,387,false,false,false
1392243240639,355,413,387,false,false,false
1392243240639,355,413,387,false,false,false
1392243240639,355,413,387,false,false,false
1392243240689,351,413,387,false,false,false
1392243240690,351,415,387,false,false,false
1392243240690,351,415,388,false,false,false
1392243240740,351,415,388,false,false,false
1392243240740,351,413,388,false,false,false
1392243240740,351,413,388,false,false,false
1392243240790,353,413,388,false,false,false
1392243240791,353,414,388,false,false,false
1392243240791,353,414,389,false,false,false
1392243240841,351,414,389,false,false,false
1392243240841,351,413,389,false,false,false
1392243240841,351,413,389,false,false,false
1392243240891,351,413,389,false,false,false
1392243240891,351,413,389,false,false,false
1392243240891,351,413,388,false,false,false
1392243240942,334,413,388,false,false,false
1392243240942,334,397,388,false,false,false
1392243240942,334,397,378,false,false,false
1392243240993,298,397,378,false,false,false
1392243240993,298,352,378,false,false,false
1392243240993,298,352,342,false,false,false
1392243241043,255,352,342,false,false,false
1392243241043,255,307,342,false,false,false
1392243241043,255,307,301,false,false,false
1392243241093,229,307,301,false,false,false
1392243241093,229,273,301,false,false,false
1392243241093,229,273,275,false,false,false
1392243241143,190,273,275,false,false,false
1392243241143,190,226,275,false,false,false
1392243241143,190,226,233,false,false,false
1392243241193,154,226,233,false,false,false
1392243241193,154,183,233,false,false,false
1392243241193,154,183,196,false,false,false
1392243241243,133,183,196,false,false,false
1392243241243,133,156,196,false,false,false
1392243241243,133,156,172,false,false,false
1392243241293,105,156,172,false,false,false
1392243241293,105,119,172,false,false,false
1392243241293,105,119,140,false,false,false
1392243241344,90,119,140,false,false,false
1392243241344,90,100,140,false,false,false
1392243241344,90,100,123,false,false,false
1392243241395,73,100,123,false,false,false
1392243241395,73,78,123,false,false,false
1392243241395,73,78,102,false,false,false
1392243241445,65,78,102,false,false,false
1392243241445,65,67,102,false,false,false
1392243241445,65,67,92,false,false,false
1392243241495,64,67,92,false,false,false
1392243241496,64,68,92,false,false,false
1392243241496,64,68,90,false,false,false
1392243241547,70,68,90,false,false,false
1392243241547,70,85,90,false,false,false
1392243241547,70,85,98,false,false,false
1392243241598,86,85,98,false,false,false
1392243241598,86,121,98,false,false,false
1392243241598,86,121,118,false,false,false
1392243241648,104,121,118,false,false,false
1392243241649,104,155,118,false,false,false
1392243241649,104,155,139,false,false,false
1392243241700,139,155,139,false,false,false
1392243241700,139,222,139,false,false,false
1392243241700,139,222,177,false,false,false
1392243241751,183,222,177,false,false,false
1392243241751,183,292,177,false,false,false
1392243241751,183,292,225,false,false,false
1392243241803,236,292,225,false,false,false
1392243241803,236,365,225,false,false,false
1392243241803,236,365,278,false,false,false
1392243241853,272,365,278,false,false,false
1392243241854,272,411,278,false,false,false
1392243241854,272,411,313,false,false,false
1392243241905,320,411,313,false,false,false
1392243241906,320,473,313,false,false,false
1392243241906,320,473,366,false,false,false
1392243241957,336,473,366,false,false,false
1392243241957,336,489,366,false,false,false
1392243241957,336,489,385,false,false,false
1392243242008,340,489,385,false,false,false
1392243242008,340,493,385,false,false,false
1392243242008,340,493,389,false,false,false
1392243242058,342,493,389,false,false,false
1392243242058,342,495,389,false,false,false
1392243242058,342,495,391,false,false,false
1392243242109,344,495,391,false,false,false
1392243242109,344,496,391,false,false,false
1392243242109,344,496,393,false,false,false
1392243242159,345,496,393,false,false,false
1392243242159,345,500,393,false,false,false
1392243242159,345,500,396,false,false,false
1392243242209,347,500,396,false,false,false
1392243242209,347,498,396,false,false,false
1392243242209,347,498,395,false,false,false
1392243242259,347,498,395,false,false,false
1392243242259,347,499,395,false,false,false
1392243242259,347,499,396,false,false,false
1392243242309,348,499,396,false,false,false
1392243242310,348,500,396,false,false,false
1392243242310,348,500,396,false,false,false
1392243242361,349,500,396,true,false,false
1392243242361,349,500,396,true,false,false
1392243242361,349,500,395,true,false,false
1392243242412,350,500,395,true,false,false
1392243242412,350,501,395,true,false,false
1392243242412,350,501,398,true,false,true
1392243242462,351,501,398,true,false,true
1392243242462,351,502,398,true,false,true
1392243242463,351,502,399,true,false,true
1392243242514,351,502,399,true,false,true
1392243242514,351,502,399,true,false,true
1392243242514,351,502,399,true,false,true
1392243242564,352,502,399,true,false,true
1392243242564,352,502,399,true,false,true
1392243242564,352,502,400,true,false,true
1392243242614,352,502,400,true,false,true
1392243242614,352,502,400,true,false,true
1392243242614,352,502,399,true,false,true
1392243242664,352,502,399,false,false,true
1392243242664,352,503,399,false,false,true
1392243242664,352,503,399,false,false,false
1392243242715,350,503,399,false,false,false
1392243242715,350,501,399,false,false,false
1392243242715,350,501,398,false,false,false
1392243242766,353,501,398,false,false,false
1392243242766,353,501,398,false,false,false
1392243242766,353,501,398,false,false,false
1392243242816,350,501,398,false,false,false
1392243242816,350,500,398,false,false,false
1392243242817,350,500,400,false,false,false
1392243242867,351,500,400,false,false,false
1392243242867,351,501,400,false,false,false
1392243242867,351,501,399,false,false,false
1392243242918,351,501,399,false,false,false
1392243242918,351,501,399,false,false,false
1392243242918,351,501,398,false,false,false
1392243242968,350,501,398,false,false,false
1392243242968,350,501,398,false,false,false
1392243242968,350,501,399,false,false,false
1392243243018,351,501,399,false,false,false
1392243243018,351,501,399,false,false,false
1392243243018,351,501,399,false,false,false
1392243243068,351,501,399,false,false,false
1392243243069,351,502,399,false,false,false
1392243243069,351,502,399,false,false,false
1392243243119,349,502,399,false,false,false
1392243243119,349,502,399,false,false,false
1392243243119,349,502,399,false,false,false
1392243243169,351,502,399,false,false,false
1392243243169,351,502,399,false,false,false
1392243243170,351,502,399,false,false,false
1392243243220,349,502,399,false,false,false
1392243243220,349,502,399,false,false,false
1392243243220,349,502,399,false,false,false
1392243243270,352,502,399,false,false,false
1392243243270,352,502,399,false,false,false
1392243243271,352,502,399,false,false,false
1392243243321,351,502,399,false,false,false
1392243243321,351,505,399,false,false,false
1392243243321,351,505,400,false,false,false
1392243243371,351,505,400,false,false,false
1392243243372,351,502,400,false,false,false
1392243243372,351,502,400,false,false,false
1392243243422,351,502,400,false,false,false
1392243243423,351,502,400,false,false,false
1392243243423,351,502,398,false,false,false
1392243243474,351,502,398,false,false,false
1392243243474,351,502,398,false,false,false
1392243243474,351,502,399,false,false,false
1392243243524,351,502,399,false,false,false
1392243243525,351,502,399,false,false,false
1392243243525,351,502,399,false,false,false
1392243243576,350,502,399,false,false,false
1392243243576,350,502,399,false,false,false
1392243243576,350,502,399,false,false,false
1392243243627,351,502,399,false,false,false
1392243243628,351,502,399,false,false,false
1392243243628,351,502,400,false,false,false
1392243243680,352,502,400,false,false,false
1392243243680,352,502,400,false,false,false
1392243243680,352,502,399,false,false,false
1392243243731,352,502,399,false,false,false
1392243243731,352,502,399,false,false,false
1392243243732,352,502,399,false,false,false
1392243243782,351,502,399,false,false,false
1392243243782,351,502,399,false,false,false
1392243243782,351,502,399,false,false,false
1392243243832,351,502,399,false,false,false
1392243243832,351,502,399,false,false,false
1392243243833,351,502,399,false,false,false
1392243243884,351,502,399,false,false,false
1392243243884,351,502,399,false,false,false
1392243243885,351,502,399,false,false,false
1392243243936,351,502,399,false,false,false
1392243243936,351,502,399,false,false,false
1392243243937,351,502,399,false,false,false
1392243243987,351,502,399,false,false,false
1392243243988,351,502,399,false,false,false
1392243243988,351,502,399,false,false,false
1392243244039,351,502,399,false,false,false
1392243244039,351,500,399,false,false,false
1392243244039,351,500,400,false,false,false
1392243244090,351,500,400,false,false,false
1392243244090,351,502,400,false,false,false
1392243244090,351,502,398,false,false,false
1392243244140,351,502,398,false,false,false
1392243244140,351,502,398,false,false,false
1392243244140,351,502,399,false,false,false
1392243244191,351,502,399,false,false,false
1392243244191,351,502,399,false,false,false
1392243244191,351,502,400,false,false,false
1392243244241,352,502,400,false,false,false
1392243244241,352,502,400,false,false,false
1392243244241,352,502,399,false,false,false
1392243244291,351,502,399,false,false,false
1392243244292,351,502,399,false,false,false
1392243244292,351,502,399,false,false,false
1392243244342,351,502,399,false,false,false
1392243244342,351,502,399,false,false,false
1392243244343,351,502,398,false,false,false
1392243244394,349,502,398,false,false,false
1392243244394,349,502,398,false,false,false
1392243244394,349,502,399,false,false,false
1392243244444,351,502,399,false,false,false
1392243244444,351,502,399,false,false,false
1392243244444,351,502,400,false,false,false
1392243244495,352,502,400,false,false,false
1392243244495,352,502,400,false,false,false
1392243244496,352,502,399,false,false,false
1392243244547,351,502,399,false,false,false
1392243244547,351,501,399,false,false,false
1392243244547,351,501,402,false,false,false
1392243244597,351,501,402,false,false,false
1392243244597,351,502,402,false,false,false
1392243244597,351,502,399,false,false,false
1392243244648,352,502,399,false,false,false
1392243244648,352,502,399,false,false,false
1392243244648,352,502,399,false,false,false
1392243244699,351,502,399,false,false,false
1392243244699,351,502,399,false,false,false
1392243244700,351,502,400,false,false,false
1392243244750,352,502,400,false,false,false
1392243244750,352,502,400,false,false,false
1392243244750,352,502,399,false,false,false
1392243244800,352,502,399,false,false,false
1392243244800,352,502,399,false,false,false
1392243244800,352,502,399,false,false,false
1392243244850,351,502,399,false,false,false
1392243244850,351,502,399,false,false,false
1392243244851,351,502,400,false,false,false
1392243244902,352,502,400,false,false,false
1392243244902,352,502,400,false,false,false
1392243244902,352,502,399,false,false,false
1392243244952,351,502,399,false,false,false
1392243244952,351,503,399,false,false,false
1392243244952,351,503,399,false,false,false
1392243245002,351,503,399,false,false,false
1392243245002,351,502,399,false,false,false
1392243245003,351,502,400,false,false,false
1392243245054,352,502,400,false,false,false
1392243245054,352,502,400,false,false,false
1392243245054,352,502,399,false,false,false
1392243245104,352,502,399,false,false,false
1392243245105,352,502,399,false,false,false
1392243245105,352,502,400,false,false,false
1392243245155,352,502,400,false,false,false
1392243245155,352,502,400,false,false,false
1392243245155,352,502,399,false,false,false
1392243245205,352,502,399,false,false,false
1392243245205,352,502,399,false,false,false
1392243245205,352,502,399,false,false,false
1392243245255,351,502,399,false,false,false
1392243245255,351,503,399,false,false,false
1392243245255,351,503,400,false,false,false
1392243245306,352,503,400,false,false,false
1392243245306,352,503,400,false,false,false
1392243245306,352,503,398,false,false,false
1392243245356,351,503,398,false,false,false
1392243245356,351,502,398,false,false,false
1392243245356,351,502,399,false,false,false
1392243245406,351,502,399,false,false,false
1392243245406,351,502,399,false,false,false
1392243245406,351,502,400,false,false,false
1392243245456,351,502,400,false,false,false
1392243245456,351,502,400,false,false,false
1392243245456,351,502,399,false,false,false
1392243245506,351,502,399,false,false,false
1392243245506,351,502,399,false,false,false
1392243245506,351,502,399,false,false,false
1392243245557,351,502,399,false,false,false
1392243245557,351,502,399,false,false,false
1392243245557,351,502,399,false,false,false
1392243245608,351,502,399,false,false,false
1392243245608,351,503,399,false,false,false
1392243245608,351,503,399,false,false,false
1392243245658,351,503,399,false,false,false
1392243245659,351,503,399,false,false,false
1392243245659,351,503,400,false,false,false
1392243245709,352,503,400,false,false,false
1392243245709,352,502,400,false,false,false
1392243245709,352,502,399,false,false,false
1392243245759,351,502,399,false,false,false
1392243245759,351,503,399,false,false,false
1392243245759,351,503,400,false,false,false
1392243245809,350,503,400,false,false,false
1392243245809,350,502,400,false,false,false
1392243245810,350,502,400,false,false,false
1392243245861,355,502,400,false,false,false
1392243245861,355,502,400,false,false,false
1392243245861,355,502,399,false,false,false
1392243245912,350,502,399,false,false,false
1392243245912,350,503,399,false,false,false
1392243245912,350,503,400,false,false,false
1392243245962,352,503,400,false,false,false
1392243245962,352,502,400,false,false,false
1392243245962,352,502,399,false,false,false
1392243246012,351,502,399,false,false,false
1392243246013,351,502,399,false,false,false
1392243246013,351,502,399,false,false,false
1392243246064,351,502,399,false,false,false
1392243246064,351,502,399,false,false,false
1392243246064,351,502,400,false,false,false
1392243246115,352,502,400,false,false,false
1392243246115,352,502,400,false,false,false
1392243246116,352,502,399,false,false,false
1392243246167,353,502,399,false,false,false
1392243246167,353,503,399,false,false,false
1392243246167,353,503,400,false,false,false
1392243246219,351,503,400,false,false,false
1392243246219,351,502,400,false,false,false
1392243246219,351,502,399,false,false,false
1392243246270,352,502,399,false,false,false
1392243246270,352,502,399,false,false,false
1392243246270,352,502,398,false,false,false
1392243246321,351,502,398,false,false,false
1392243246321,351,502,398,false,false,false
1392243246321,351,502,399,false,false,false
1392243246371,352,502,399,false,false,false
1392243246371,352,502,399,false,false,false
1392243246371,352,502,399,false,false,false
1392243246421,351,502,399,false,false,false
1392243246421,351,502,399,false,false,false
1392243246421,351,502,399,false,false,false
1392243246471,351,502,399,false,false,false
1392243246471,351,502,399,false,false,false
1392243246471,351,502,399,false,false,false
1392243246523,352,502,399,false,false,false
1392243246523,352,502,399,false,false,false
1392243246523,352,502,401,false,false,false
1392243246574,352,502,401,false,false,false
1392243246574,352,502,401,false,false,false
1392243246574,352,502,399,false,false,false
1392243246625,352,502,399,false,false,false
1392243246625,352,502,399,false,false,false
1392243246625,352,502,398,false,false,false
1392243246676,352,502,398,false,false,false
1392243246676,352,501,398,false,false,false
1392243246676,352,501,398,false,false,false
1392243246726,352,501,398,false,false,false
1392243246726,352,502,398,false,false,false
1392243246726,352,502,399,false,false,false
1392243246776,351,502,399,false,false,false
1392243246777,351,502,399,false,false,false
1392243246777,351,502,399,false,false,false
1392243246827,351,502,399,false,false,false
1392243246827,351,503,399,false,false,false
1392243246827,351,503,399,false,false,false
1392243246877,348,503,399,false,false,false
1392243246878,348,499,399,false,false,false
1392243246878,348,499,398,false,false,false
1392243246928,317,499,398,false,false,false
1392243246928,317,460,398,false,false,false
1392243246928,317,460,370,false,false,false
1392243246979,276,460,370,false,false,false
1392243246979,276,407,370,false,false,false
1392243246979,276,407,332,false,false,false
1392243247030,250,407,332,false,false,false
1392243247030,250,370,332,false,false,false
1392243247030,250,370,304,false,false,false
1392243247081,209,370,304,false,false,false
1392243247081,209,316,304,false,false,false
1392243247081,209,316,261,false,false,false
1392243247131,172,316,261,false,false,false
1392243247131,172,257,261,false,false,false
1392243247132,172,257,221,false,false,false
1392243247182,150,257,221,false,false,false
1392243247183,150,221,221,false,false,false
1392243247183,150,221,195,false,false,false
1392243247234,117,221,195,false,false,false
1392243247234,117,169,195,false,false,false
1392243247234,117,169,158,false,false,false
1392243247284,94,169,158,false,false,false
1392243247284,94,125,158,false,false,false
1392243247284,94,125,128,false,false,false
1392243247334,80,125,128,false,false,false
1392243247334,80,101,128,false,false,false
1392243247334,80,101,112,false,false,false
1392243247385,68,101,112,false,false,false
1392243247385,68,80,112,false,false,false
1392243247385,68,80,96,false,false,false
1392243247436,63,80,96,false,false,false
1392243247436,63,70,96,false,false,false
1392243247436,63,70,89,false,false,false
1392243247486,64,70,89,false,false,false
1392243247486,64,70,89,false,false,false
1392243247486,64,70,87,false,false,false
1392243247536,76,70,87,false,false,false
1392243247536,76,79,87,false,false,false
1392243247537,76,79,88,false,false,false
1392243247588,99,79,88,false,false,false
1392243247588,99,97,88,false,false,false
1392243247588,99,97,98,false,false,false
1392243247639,121,97,98,false,false,false
1392243247639,121,128,98,false,false,false
1392243247639,121,128,113,false,false,false
1392243247691,162,128,113,false,false,false
1392243247691,162,155,113,false,false,false
1392243247691,162,155,125,false,false,false
1392243247742,212,155,125,false,false,false
1392243247743,212,203,125,false,false,false
1392243247743,212,203,150,false,false,false
1392243247794,264,203,150,false,false,false
1392243247794,264,254,150,false,false,false
1392243247795,264,254,179,false,false,false
1392243247845,304,254,179,false,false,false
1392243247846,304,289,179,false,false,false
1392243247847,304,289,197,false,false,false
1392243247898,337,289,197,false,false,false
1392243247898,337,327,197,false,false,false
1392243247898,337,327,222,false,false,false
1392243247949,346,327,222,false,false,false
1392243247949,346,335,222,false,false,false
1392243247949,346,335,232,false,false,false
1392243248000,346,335,232,false,false,false
1392243248000,346,338,232,false,false,false
1392243248000,346,338,234,false,false,false
1392243248051,351,338,234,false,false,false
1392243248051,351,340,234,false,false,false
1392243248052,351,340,235,false,false,false
1392243248103,352,340,235,false,false,false
1392243248103,352,341,235,false,false,false
1392243248103,352,341,236,false,false,false
1392243248153,354,341,236,false,false,false
1392243248153,354,343,236,false,false,false
1392243248153,354,343,237,false,false,false
1392243248203,354,343,237,false,false,false
1392243248203,354,342,237,false,false,false
1392243248203,354,342,239,false,false,false
1392243248255,355,342,239,false,false,false
1392243248255,355,344,239,false,false,false
1392243248255,355,344,238,false,false,false
1392243248306,356,344,238,false,false,false
1392243248306,356,344,238,false,false,false
1392243248306,356,344,239,false,false,false
1392243248357,356,344,239,true,false,false
1392243248357,356,346,239,true,false,false
1392243248357,356,346,239,true,false,false
1392243248408,357,346,239,true,false,false
1392243248409,357,346,239,true,false,false
1392243248409,357,346,240,true,false,true
1392243248460,358,346,240,true,false,true
1392243248460,358,346,240,true,false,true
1392243248460,358,346,242,true,false,true
1392243248511,359,346,242,true,false,true
1392243248512,359,346,242,true,false,true
1392243248512,359,346,241,true,false,true
1392243248563,359,346,241,true,false,true
1392243248563,359,348,241,true,false,true
1392243248563,359,348,241,true,false,true
1392243248614,359,348,241,true,false,true
1392243248614,359,346,241,true,false,true
1392243248614,359,346,241,true,false,true
1392243248664,360,346,241,false,false,true
1392243248665,360,347,241,false,false,true
1392243248665,360,347,240,false,false,false
1392243248716,356,347,240,false,false,false
1392243248716,356,345,240,false,false,false
1392243248716,356,345,237,false,false,false
1392243248766,357,345,237,false,false,false
1392243248767,357,344,237,false,false,false
1392243248767,357,344,237,false,false,false
1392243248817,358,344,237,false,false,false
1392243248817,358,345,237,false,false,false
1392243248817,358,345,237,false,false,false
1392243248868,357,345,237,false,false,false
1392243248868,357,344,237,false,false,false
1392243248869,357,344,238,false,false,false
1392243248919,358,344,238,false,false,false
1392243248919,358,344,238,false,false,false
1392243248919,358,344,236,false,false,false
1392243248970,358,344,236,false,false,false
1392243248970,358,345,236,false,false,false
1392243248970,358,345,237,false,false,false
1392243249021,358,345,237,false,false,false
1392243249021,358,344,237,false,false,false
1392243249021,358,344,236,false,false,false
1392243249071,358,344,236,false,false,false
1392243249071,358,345,236,false,false,false
1392243249071,358,345,237,false,false,false
1392243249121,358,345,237,false,false,false
1392243249121,358,345,237,false,false,false
1392243249121,358,345,237,false,false,false
1392243249171,358,345,237,false,false,false
1392243249172,358,344,237,false,false,false
1392243249172,358,344,237,false,false,false
1392243249222,358,344,237,false,false,false
1392243249223,358,345,237,false,false,false
1392243249223,358,345,237,false,false,false
1392243249274,358,345,237,false,false,false
1392243249274,358,344,237,false,false,false
1392243249274,358,344,237,false,false,false
1392243249325,358,344,237,false,false,false
1392243249325,358,344,237,false,false,false
1392243249325,358,344,237,false,false,false
1392243249375,358,344,237,false,false,false
1392243249375,358,345,237,false,false,false
1392243249375,358,345,237,false,false,false
1392243249426,358,345,237,false,false,false
1392243249426,358,344,237,false,false,false
1392243249426,358,344,237,false,false,false
1392243249477,359,344,237,false,false,false
1392243249478,359,345,237,false,false,false
1392243249478,359,345,237,false,false,false
1392243249528,362,345,237,false,false,false
1392243249528,362,344,237,false,false,false
1392243249528,362,344,237,false,false,false
1392243249578,358,344,237,false,false,false
1392243249578,358,344,237,false,false,false
1392243249578,358,344,236,false,false,false
1392243249629,359,344,236,false,false,false
1392243249629,359,345,236,false,false,false
1392243249629,359,345,237,false,false,false
1392243249680,358,345,237,false,false,false
1392243249680,358,344,237,false,false,false
1392243249680,358,344,237,false,false,false
1392243249731,346,344,237,false,false,false
1392243249731,346,335,237,false,false,false
1392243249731,346,335,228,false,false,false
1392243249782,307,335,228,false,false,false
1392243249782,307,301,228,false,false,false
1392243249782,307,301,214,false,false,false
1392243249833,267,301,214,false,false,false
1392243249833,267,261,214,false,false,false
1392243249833,267,261,192,false,false,false
1392243249883,239,261,192,false,false,false
1392243249883,239,236,192,false,false,false
1392243249884,239,236,176,false,false,false
1392243249935,198,236,176,false,false,false
1392243249935,198,195,176,false,false,false
1392243249935,198,195,157,false,false,false
1392243249985,161,195,157,false,false,false
1392243249985,161,160,157,false,false,false
1392243249985,161,160,133,false,false,false
1392243250035,138,160,133,false,false,false
1392243250035,138,138,133,false,false,false
1392243250035,138,138,120,false,false,false
1392243250085,109,138,120,false,false,false
1392243250085,109,110,120,false,false,false
1392243250085,109,110,104,false,false,false
1392243250135,83,110,104,false,false,false
1392243250135,83,89,104,false,false,false
1392243250136,83,89,89,false,false,false
1392243250187,76,89,89,false,false,false
1392243250187,76,75,89,false,false,false
1392243250187,76,75,84,false,false,false
1392243250237,67,75,84,false,false,false
1392243250237,67,65,84,false,false,false
1392243250237,67,65,78,false,false,false
1392243250287,63,65,78,false,false,false
1392243250287,63,64,78,false,false,false
1392243250287,63,64,78,false,false,false
1392243250337,69,64,78,false,false,false
1392243250337,69,70,78,false,false,false
1392243250337,69,70,85,false,false,false
1392243250388,84,70,85,false,false,false
1392243250388,84,89,85,false,false,false
1392243250388,84,89,101,false,false,false
1392243250439,111,89,101,false,false,false
1392243250439,111,125,101,false,false,false
1392243250439,111,125,131,false,false,false
1392243250489,135,125,131,false,false,false
1392243250489,135,154,131,false,false,false
1392243250489,135,154,157,false,false,false
1392243250539,181,154,157,false,false,false
1392243250539,181,207,157,false,false,false
1392243250540,181,207,203,false,false,false
1392243250591,232,207,203,false,false,false
1392243250591,232,267,203,false,false,false
1392243250591,232,267,253,false,false,false
1392243250642,268,267,253,false,false,false
1392243250642,268,307,253,false,false,false
1392243250642,268,307,287,false,false,false
1392243250693,320,307,287,false,false,false
1392243250693,320,367,287,false,false,false
1392243250693,320,367,339,false,false,false
1392243250743,339,367,339,false,false,false
1392243250744,339,389,339,false,false,false
1392243250744,339,389,365,false,false,false
1392243250795,343,389,365,false,false,false
1392243250795,343,392,365,false,false,false
1392243250795,343,392,368,false,false,false
1392243250846,347,392,368,false,false,false
1392243250846,347,395,368,false,false,false
1392243250846,347,395,372,false,false,false
1392243250897,348,395,372,false,false,false
1392243250897,348,398,372,false,false,false
1392243250897,348,398,376,false,false,false
1392243250947,353,398,376,false,false,false
1392243250947,353,401,376,false,false,false
1392243250947,353,401,376,false,false,false
1392243250997,350,401,376,false,false,false
1392243250997,350,398,376,false,false,false
1392243250997,350,398,381,false,false,false
1392243251048,352,398,381,false,false,false
1392243251048,352,401,381,false,false,false
1392243251049,352,401,379,false,false,false
1392243251099,352,401,379,false,false,false
1392243251100,352,401,379,false,false,false
1392243251100,352,401,382,false,false,false
1392243251152,352,401,382,true,false,false
1392243251152,352,403,382,true,false,false
1392243251152,352,403,382,true,false,false
1392243251202,355,403,382,true,false,false
1392243251202,355,403,382,true,false,false
1392243251202,355,403,382,true,false,true
1392243251252,355,403,382,true,false,true
1392243251252,355,404,382,true,false,true
1392243251252,355,404,384,true,false,true
1392243251302,356,404,384,true,false,true
1392243251303,356,405,384,true,false,true
1392243251303,356,405,384,true,false,true
1392243251354,355,405,384,true,false,true
1392243251354,355,405,384,true,false,true
1392243251354,355,405,383,true,false,true
1392243251405,355,405,383,true,false,true
1392243251405,355,406,383,true,false,true
1392243251405,355,406,384,true,false,true
1392243251455,358,406,384,false,false,true
1392243251455,358,406,384,false,false,true
1392243251455,358,406,384,false,false,false
1392243251506,354,406,384,false,false,false
1392243251506,354,403,384,false,false,false
1392243251506,354,403,382,false,false,false
1392243251556,354,403,382,false,false,false
1392243251556,354,403,382,false,false,false
1392243251556,354,403,384,false,false,false
1392243251606,355,403,384,false,false,false
1392243251606,355,403,384,false,false,false
1392243251606,355,403,382,false,false,false
1392243251656,355,403,382,false,false,false
1392243251656,355,404,382,false,false,false
1392243251656,355,404,383,false,false,false
1392243251707,355,404,383,false,false,false
1392243251707,355,403,383,false,false,false
1392243251707,355,403,384,false,false,false
1392243251757,358,403,384,false,false,false
1392243251757,358,404,384,false,false,false
1392243251757,358,404,383,false,false,false
1392243251807,358,404,383,false,false,false
1392243251807,358,404,383,false,false,false
1392243251807,358,404,384,false,false,false
1392243251858,359,404,384,false,false,false
1392243251858,359,403,384,false,false,false
1392243251858,359,403,383,false,false,false
1392243251909,359,403,383,false,false,false
1392243251909,359,404,383,false,false,false
1392243251909,359,404,384,false,false,false
1392243251959,358,404,384,false,false,false
1392243251960,358,404,384,false,false,false
1392243251960,358,404,384,false,false,false
1392243252011,358,404,384,false,false,false
1392243252012,358,404,384,false,false,false
1392243252012,358,404,383,false,false,false
1392243252063,361,404,383,false,false,false
1392243252063,361,404,383,false,false,false
1392243252063,361,404,384,false,false,false
1392243252113,359,404,384,false,false,false
1392243252113,359,406,384,false,false,false
1392243252113,359,406,383,false,false,false
1392243252164,359,406,383,false,false,false
1392243252164,359,403,383,false,false,false
1392243252164,359,403,384,false,false,false
1392243252215,360,403,384,false,false,false
1392243252215,360,404,384,false,false,false
1392243252216,360,404,385,false,false,false
1392243252267,360,404,385,false,false,false
1392243252267,360,404,385,false,false,false
1392243252267,360,404,384,false,false,false
1392243252317,361,404,384,false,false,false
1392243252318,361,404,384,false,false,false
1392243252318,361,404,384,false,false,false
1392243252370,348,404,384,false,false,false
1392243252370,348,394,384,false,false,false
1392243252370,348,394,379,false,false,false
1392243252422,312,394,379,false,false,false
1392243252422,312,353,379,false,false,false
1392243252422,312,353,345,false,false,false
1392243252472,286,353,345,false,false,false
1392243252472,286,323,345,false,false,false
1392243252472,286,323,322,false,false,false
1392243252522,243,323,322,false,false,false
1392243252523,243,276,322,false,false,false
1392243252523,243,276,280,false,false,false
1392243252574,202,276,280,false,false,false
1392243252574,202,231,280,false,false,false
1392243252575,202,231,239,false,false,false
1392243252626,165,231,239,false,false,false
1392243252626,165,186,239,false,false,false
1392243252627,165,186,201,false,false,false
1392243252679,142,186,201,false,false,false
1392243252679,142,160,201,false,false,false
1392243252679,142,160,177,false,false,false
1392243252730,112,160,177,false,false,false
1392243252731,112,123,177,false,false,false
1392243252731,112,123,146,false,false,false
1392243252782,88,123,146,false,false,false
1392243252782,88,95,146,false,false,false
1392243252782,88,95,118,false,false,false
1392243252832,77,95,118,false,false,false
1392243252832,77,80,118,false,false,false
1392243252832,77,80,105,false,false,false
1392243252883,67,80,105,false,false,false
1392243252883,67,66,105,false,false,false
1392243252883,67,66,92,false,false,false
1392243252933,61,66,92,false,false,false
1392243252933,61,61,92,false,false,false
1392243252934,61,61,85,false,false,false
1392243252985,60,61,85,false,false,false
1392243252985,60,59,85,false,false,false
1392243252985,60,59,81,false,false,false
1392243253037,60,59,81,false,false,false
1392243253037,60,61,81,false,false,false
1392243253037,60,61,79,false,false,false
1392243253087,65,61,79,false,false,false
1392243253087,65,66,79,false,false,false
1392243253087,65,66,78,false,false,false
1392243253137,69,66,78,false,false,false
1392243253137,69,76,78,false,false,false
1392243253137,69,76,81,false,false,false
1392243253189,79,76,81,false,false,false
1392243253190,79,86,81,false,false,false
1392243253190,79,86,83,false,false,false
1392243253240,94,86,83,false,false,false
1392243253241,94,104,83,false,false,false
1392243253241,94,104,88,false,false,false
1392243253292,112,104,88,false,false,false
1392243253292,112,124,88,false,false,false
1392243253292,112,124,94,false,false,false
1392243253342,126,124,94,false,false,false
1392243253342,126,141,94,false,false,false
1392243253342,126,141,100,false,false,false
1392243253393,138,141,100,false,false,false
1392243253394,138,162,100,false,false,false
1392243253394,138,162,107,false,false,false
1392243253445,145,162,107,false,false,false
1392243253445,145,165,107,false,false,false
1392243253445,145,165,108,false,false,false
1392243253496,147,165,108,false,false,false
1392243253497,147,169,108,false,false,false
1392243253497,147,169,110,false,false,false
1392243253548,148,169,110,false,false,false
1392243253549,148,171,110,false,false,false
1392243253549,148,171,111,false,false,false
